12 Apr 2005,29.28,30,28.54,28.8,5423,,,,
13 Apr 2005,28.74,29.03,28.5,28.59,2916,,,,
15 Apr 2005,29.1,29.1,27.8,27.92,4920,,,,
18 Apr 2005,27.6,28,25.5,27.98,5148,,,,
19 Apr 2005,27.7,28.75,27.5,27.5,1370,,,,
20 Apr 2005,27.2,27.7,27.2,27.61,2886,,,,
21 Apr 2005,27.1,28.3,27.1,28,1641,,,,
22 Apr 2005,28.6,30.8,28.6,30.65,13224,,,,
25 Apr 2005,30,30.1,29.55,29.98,7272,,,,
26 Apr 2005,27.6,29.7,27.6,29.51,2816,,,,
27 Apr 2005,29,30.48,29,30.01,6043,,,,
28 Apr 2005,29.4,30.8,28.61,30.29,6454,,,,
29 Apr 2005,28.81,30,28.5,29.69,3928,,,,
02 May 2005,29.3,30.2,29.3,29.96,3043,,,,
03 May 2005,29.7,30,29.16,29.88,4730,,,,
04 May 2005,30,30.5,29.6,29.64,6059,,,,
05 May 2005,30,30.8,29.5,30.56,5973,,,,
06 May 2005,30,31.5,30,31.01,7199,,,,
09 May 2005,32,32,31.1,31.2,5684,,,,
10 May 2005,30.71,31.29,30.71,31.01,9676,,,,
11 May 2005,31.3,32.9,31.3,32.44,8889,,,,
12 May 2005,33.1,33.59,32.61,33.33,5874,,,,
13 May 2005,33,35,33,34.66,8357,,,,
16 May 2005,34.05,35.1,34.05,34.49,5915,,,,
17 May 2005,34.35,34.51,33.7,34,22503,,,,
18 May 2005,34,34.25,33.5,34.11,1369,,,,
19 May 2005,34.13,34.5,34.13,34.38,1556,,,,
20 May 2005,34.5,34.5,33.3,33.94,7606,,,,
23 May 2005,34.1,35,33.5,34.67,8850,,,,
24 May 2005,34.4,35.2,34.4,34.99,2778,,,,
25 May 2005,34.5,35.5,33.51,34.74,10162,,,,
26 May 2005,34.6,35.1,34.1,35.01,8417,,,,
27 May 2005,35,35.2,34.7,35,10831,,,,
30 May 2005,36.2,36.2,31.8,32.29,18479,,,,
31 May 2005,32.4,32.8,31.75,32.12,22497,,,,
01 Jun 2005,32.5,32.8,32.2,32.54,6790,,,,
02 Jun 2005,32.2,32.54,32,32.3,4561,,,,
03 Jun 2005,32.2,34.29,32.2,32.8,5410,,,,
04 Jun 2005,32.45,32.45,32.45,32.45,20,,,,
06 Jun 2005,32.2,32.9,32.2,32.76,2485,,,,
07 Jun 2005,32.7,33.5,32.5,33.5,3829,,,,
08 Jun 2005,33.02,33.5,32.9,33.14,2286,,,,
09 Jun 2005,33,33,32.8,33,2335,,,,
10 Jun 2005,33,33,32.9,32.92,2367,,,,
13 Jun 2005,33,33,32.3,32.74,6625,,,,
14 Jun 2005,33,33,32.1,32.54,10130,,,,
15 Jun 2005,32.9,33.19,32,32.93,15951,,,,
16 Jun 2005,33,33,31.5,32.65,7068,,,,
17 Jun 2005,33,33,31.2,32.18,11407,,,,
20 Jun 2005,32.4,32.5,31.7,32,10150,,,,
21 Jun 2005,32.2,32.2,31.12,31.99,13066,,,,
22 Jun 2005,31.9,32.5,30,32.15,3912,,,,
23 Jun 2005,31.5,32.5,29.53,32.09,3960,,,,
24 Jun 2005,31.5,32.65,29.7,32.49,3437,,,,
27 Jun 2005,32.5,32.5,32,32.25,2300,,,,
28 Jun 2005,32,32.2,32,32.02,2094,,,,
29 Jun 2005,32,32.6,30.2,32.24,1205,,,,
30 Jun 2005,32,32.5,32,32.3,1899,,,,
01 Jul 2005,32,33.2,32,32.75,1695,,,,
04 Jul 2005,32,33,32,32.98,2525,,,,
05 Jul 2005,32.8,33.5,32.5,33.34,4369,,,,
06 Jul 2005,33,34.79,33,34.02,1686,,,,
07 Jul 2005,33.5,34.7,33.03,33.5,3303,,,,
08 Jul 2005,33.5,34.9,33.5,34.65,5251,,,,
11 Jul 2005,34,34.5,33.6,34,36836,,,,
12 Jul 2005,33.32,34.2,33.3,33.8,37325,,,,
13 Jul 2005,34,34.7,33.6,34.35,2140,,,,
14 Jul 2005,34.2,34.78,34.05,34.67,1911,,,,
15 Jul 2005,34.5,34.9,34.01,34.5,4300,,,,
18 Jul 2005,34.7,35,34,34.5,2868,,,,
19 Jul 2005,34.5,35,33.6,34.29,4161,,,,
20 Jul 2005,35,35,34.2,34.25,2118,,,,
21 Jul 2005,34.2,34.2,33.5,34,5225,,,,
22 Jul 2005,34,40.8,34,34.4,25616,,,,
25 Jul 2005,35.6,35.6,33.51,33.96,5498,,,,
26 Jul 2005,34.2,35,34,34.94,4050,,,,
27 Jul 2005,34.8,35.2,34.35,34.93,1073,,,,
29 Jul 2005,34.99,37.5,34.03,34.8,19764,,,,
01 Aug 2005,35.5,36.5,35.5,35.98,8398,,,,
02 Aug 2005,37.49,37.49,35,35.41,15803,,,,
03 Aug 2005,36,36.99,35.7,36.18,3860,,,,
04 Aug 2005,42,42,35.31,36,11953,,,,
05 Aug 2005,37.4,37.4,36.6,36.91,4330,,,,
08 Aug 2005,37.5,37.5,36.15,36.93,3663,,,,
09 Aug 2005,37.1,37.5,36.7,37.35,4639,,,,
10 Aug 2005,37.4,38,37.1,37.98,8061,,,,
11 Aug 2005,38.1,39,37.5,37.83,7802,,,,
12 Aug 2005,37.9,39.5,37.5,38.24,14910,,,,
16 Aug 2005,36.1,38,36,37.64,3315,,,,
17 Aug 2005,38.7,39,37,37.8,2956,,,,
18 Aug 2005,37.22,38,37.21,37.86,2730,,,,
19 Aug 2005,37.63,38.3,37.12,37.5,8492,,,,
22 Aug 2005,37.5,37.5,37.1,37.2,15655,,,,
23 Aug 2005,36.82,37.2,36.82,37,1200,,,,
24 Aug 2005,36.95,37.5,36.95,37.23,2320,,,,
25 Aug 2005,37,37.2,36.8,37.1,547,,,,
26 Aug 2005,37.1,37.2,37,37.1,348,,,,
29 Aug 2005,37.2,37.4,36,37.21,3187,,,,
30 Aug 2005,36.6,38.5,36.51,37.99,5830,,,,
31 Aug 2005,37.55,37.55,36,36.15,370,,,,
01 Sep 2005,38,39.4,37.9,39,55423,,,,
02 Sep 2005,40.5,41.4,39.85,40,30182,,,,
05 Sep 2005,41.3,41.3,35.01,37.06,7589,,,,
06 Sep 2005,38.1,38.8,37.1,38.12,568,,,,
08 Sep 2005,37.03,40,37,38.21,1858,,,,
09 Sep 2005,38.23,38.23,37.8,37.92,1600,,,,
12 Sep 2005,37.5,37.79,37,37.33,527,,,,
13 Sep 2005,36.5,38.9,36.3,38.54,1540,,,,
14 Sep 2005,38.7,38.7,36.5,37.72,2372,,,,
15 Sep 2005,37.5,39,37.5,38.14,3384,,,,
16 Sep 2005,41.63,41.63,38.1,38.99,2450,,,,
19 Sep 2005,38.81,40.4,38.81,39.84,7982,,,,
20 Sep 2005,39.9,40,35.3,38.5,13705,,,,
21 Sep 2005,38.5,39,36,38.37,18638,,,,
22 Sep 2005,38.2,38.9,30.7,35.33,3670,,,,
23 Sep 2005,38.7,38.7,34,35.35,6807,,,,
26 Sep 2005,36.8,36.8,35.36,35.36,213,,,,
27 Sep 2005,36.6,36.9,35.56,35.89,341,,,,
28 Sep 2005,36.51,36.8,36,36.8,225,,,,
29 Sep 2005,35.5,38.2,35.3,37.55,3718,,,,
30 Sep 2005,37.45,39.5,36.6,39.23,9183,,,,
03 Oct 2005,41.45,43,37.1,37.71,2690,,,,
04 Oct 2005,39.49,39.49,37.7,37.8,167,,,,
05 Oct 2005,37.63,38.5,37.5,37.67,750,,,,
06 Oct 2005,37.1,38.47,37,37.83,3916,,,,
07 Oct 2005,38,38.9,36.5,37.1,357,,,,
10 Oct 2005,37,38.5,37,38.09,1461,,,,
11 Oct 2005,37.4,38.3,37,37.02,144,,,,
13 Oct 2005,37,38,37,37.52,1535,,,,
14 Oct 2005,37.2,37.9,37,37.72,2180,,,,
17 Oct 2005,37.5,37.5,36.5,37,5254,,,,
18 Oct 2005,37.1,37.1,36,37,32651,,,,
19 Oct 2005,35.9,36.8,35.41,36.51,11458,,,,
20 Oct 2005,37.4,37.4,33.77,35.29,3282,,,,
21 Oct 2005,33.7,36.5,33.7,36.5,2104,,,,
24 Oct 2005,39,39,36.2,36.4,1615,,,,
25 Oct 2005,36.9,37.4,36.5,36.8,62,,,,
26 Oct 2005,35.6,36.4,35.4,35.74,1792,,,,
27 Oct 2005,35.3,36,35,35.77,695,,,,
28 Oct 2005,34.15,36.3,33.5,35.42,539,,,,
31 Oct 2005,37.47,37.48,35.1,37.1,1150,,,,
02 Nov 2005,36.7,37.4,36.7,37.01,1180,,,,
07 Nov 2005,37.25,38.1,37.25,38.02,1949,,,,
08 Nov 2005,37.2,38.9,37.2,38.38,1324,,,,
09 Nov 2005,38.89,38.89,37.31,38.05,257,,,,
10 Nov 2005,37.9,39,37.25,38.5,3349,,,,
11 Nov 2005,38.8,40,38.5,39.44,13689,,,,
14 Nov 2005,39.4,39.7,37.63,38.34,832,,,,
16 Nov 2005,37.51,39,37.45,38.94,1430,,,,
17 Nov 2005,40,40,39.44,39.6,1116,,,,
18 Nov 2005,39.5,39.6,38.54,38.54,398,,,,
21 Nov 2005,43.3,43.3,37.4,38.06,465,,,,
22 Nov 2005,41.98,41.98,37.75,38.5,2485,,,,
23 Nov 2005,39.9,39.9,38.8,38.91,280,,,,
24 Nov 2005,39,39.39,38.3,38.65,157,,,,
25 Nov 2005,38.5,39.58,38.5,39.11,539,,,,
26 Nov 2005,38.2,39,38.2,39,15,,,,
28 Nov 2005,39.03,39.03,37.14,38,52532,,,,
29 Nov 2005,38.4,38.4,37.83,38.4,304,,,,
30 Nov 2005,38.81,39.5,37.2,37.68,2977,,,,
01 Dec 2005,37.5,37.61,35,35.5,1351,,,,
02 Dec 2005,38.44,38.49,37.1,38.28,2497,,,,
05 Dec 2005,38.5,38.75,37.53,37.91,497,,,,
06 Dec 2005,37.11,38.49,37.11,38.19,900,,,,
07 Dec 2005,37.25,38.49,37.2,38.12,987,,,,
08 Dec 2005,39,39.38,38.8,39.06,1017,,,,
09 Dec 2005,38.99,39.3,38.9,39.29,4230,,,,
12 Dec 2005,39.4,39.8,38.5,39.56,11316,,,,
13 Dec 2005,39.3,39.3,38.45,39,730,,,,
14 Dec 2005,38.42,39.4,37.74,37.98,1943,,,,
15 Dec 2005,39.1,39.1,37.8,38.15,842,,,,
16 Dec 2005,38.36,38.98,38.36,38.93,300,,,,
19 Dec 2005,39,39,38.42,38.8,110,,,,
20 Dec 2005,37.6,38.7,37.6,38.03,735,,,,
21 Dec 2005,38.01,38.01,37.12,37.89,850,,,,
22 Dec 2005,37.62,37.62,32,36.22,1445,,,,
23 Dec 2005,37.5,37.5,36,36.09,146,,,,
26 Dec 2005,36.5,36.8,35.66,35.8,119,,,,
27 Dec 2005,36.5,38.5,36.4,38.14,1736,,,,
28 Dec 2005,38.29,41.5,38.29,41.02,24378,,,,
29 Dec 2005,42.5,42.5,40.9,41.5,14473,,,,
30 Dec 2005,41.95,42.09,40.55,41.98,21143,,,,
02 Jan 2006,42.29,44,42.29,42.65,31950,,,,
03 Jan 2006,43,44,41.1,43.46,24708,,,,
04 Jan 2006,43,45.1,42.5,44.41,33218,,,,
05 Jan 2006,43.8,46,43.55,45.55,2554,,,,
06 Jan 2006,45.5,50.1,45.5,49.7,10382,,,,
09 Jan 2006,51.1,54,51,51.42,3131,,,,
10 Jan 2006,53,53,50.2,50.28,24648,,,,
12 Jan 2006,50.28,50.5,49.01,49.74,1401,,,,
13 Jan 2006,49.5,50,48.2,48.43,1607,,,,
16 Jan 2006,45.24,51,45.24,50.03,3462,,,,
17 Jan 2006,50.11,50.7,48,50.46,3135,,,,
18 Jan 2006,50.1,51,49.7,50.45,1358,,,,
19 Jan 2006,50.7,51.3,50.4,51,637,,,,
20 Jan 2006,51.4,51.5,50.2,50.2,2032,,,,
23 Jan 2006,51,51,50.4,50.4,1035,,,,
24 Jan 2006,51.5,51.5,48.5,50.65,1626,,,,
25 Jan 2006,50.5,50.5,48.3,48.39,1305,,,,
27 Jan 2006,49,51.25,49,50.9,1048,,,,
30 Jan 2006,51,51.1,50.01,50.8,587,,,,
31 Jan 2006,51,51,48,49.57,2554,,,,
01 Feb 2006,49.6,49.6,45.42,45.59,1285,,,,
02 Feb 2006,46.5,48.5,46,47.62,1880,,,,
03 Feb 2006,47.7,48.7,47.7,48.39,1105,,,,
06 Feb 2006,49.1,50,48.5,49.54,885,,,,
07 Feb 2006,50,50.2,48.8,49.85,2057,,,,
08 Feb 2006,50,50.9,50,50.23,2304,,,,
10 Feb 2006,50.03,50.5,50,50.07,754,,,,
13 Feb 2006,50.5,50.7,49.9,50,3322,,,,
14 Feb 2006,50.1,50.63,49.9,49.91,1334,,,,
15 Feb 2006,54.57,54.57,49.98,50.3,2301,,,,
16 Feb 2006,50,50.8,49.9,50.45,1261,,,,
17 Feb 2006,50.3,50.5,50,50.11,522,,,,
20 Feb 2006,50,50,49.8,49.92,1641,,,,
21 Feb 2006,50,50.1,49.9,50,1257,,,,
22 Feb 2006,50,50,49.5,49.99,2100,,,,
23 Feb 2006,50,50.9,49.01,50.5,4023,,,,
24 Feb 2006,50,50.49,49.51,49.98,2153,,,,
27 Feb 2006,50.48,50.48,49,49.07,513,,,,
28 Feb 2006,49.5,49.5,45.5,47.27,3507,,,,
01 Mar 2006,47.8,47.95,44.8,45.19,3475,,,,
02 Mar 2006,43.5,46.5,43.11,45.84,5119,,,,
03 Mar 2006,45.7,47.5,45.6,45.95,180,,,,
06 Mar 2006,48.95,50.54,47,50.33,10509,,,,
07 Mar 2006,51,53.7,51,52.35,5061,,,,
08 Mar 2006,50.9,52.6,48.5,50.03,2546,,,,
09 Mar 2006,48.5,50.5,48.03,48.81,1083,,,,
10 Mar 2006,50,50.8,48.2,48.6,4188,,,,
13 Mar 2006,49.1,52.5,49.1,50.52,3204,,,,
14 Mar 2006,51.41,51.5,50.7,51.01,2433,,,,
16 Mar 2006,51.1,51.3,50,50.07,6083,,,,
17 Mar 2006,50,51.58,48.01,51.01,2460,,,,
20 Mar 2006,51,52,50.71,50.96,1025,,,,
21 Mar 2006,50.9,51.4,49,49.5,1206,,,,
22 Mar 2006,50,51.28,49.74,50.07,1926,,,,
23 Mar 2006,50.2,50.8,49.43,49.75,247,,,,
24 Mar 2006,49.1,50,49.1,49.83,100651,,,,
27 Mar 2006,50,50.89,49,49.42,2922,,,,
28 Mar 2006,49.5,50,48.13,48.83,167374,,,,
29 Mar 2006,49.6,50.5,48,50.48,1365,,,,
30 Mar 2006,49.2,50.55,49.2,50,1526,,,,
31 Mar 2006,50,50.59,49.25,50.15,2016,,,,
03 Apr 2006,50.6,51.79,50.4,50.68,1293,,,,
04 Apr 2006,50.51,51.7,50.13,51.54,908,,,,
05 Apr 2006,52.5,54.5,52,53.89,3282,,,,
07 Apr 2006,54.2,55,52.7,54.6,76939,,,,
10 Apr 2006,56.5,60.05,56.5,60.05,4871,,,,
12 Apr 2006,62,63.9,59,60.11,5334,,,,
13 Apr 2006,59.1,59.1,56.5,57.65,2813,,,,
17 Apr 2006,62.99,62.99,57.51,59.59,2142,,,,
18 Apr 2006,60.99,61.2,59.8,59.91,1761,,,,
19 Apr 2006,60.6,60.6,58,58.27,1109,,,,
20 Apr 2006,56,60,55.5,57.56,6090,,,,
21 Apr 2006,57.99,58,55.8,56.04,3183,,,,
24 Apr 2006,56.55,58,56,56.54,2112,,,,
25 Apr 2006,57,57.9,55.62,55.64,2737,,,,
26 Apr 2006,55,57,55,57,850,,,,
27 Apr 2006,57.5,58,56.8,57,749,,,,
28 Apr 2006,54.61,56,54.61,55.26,241,,,,
29 Apr 2006,56,57.5,53.8,55.5,1180,,,,
02 May 2006,57,58,53.81,54.58,792,,,,
03 May 2006,55.1,56.85,54,54.68,343,,,,
04 May 2006,54.01,56.59,54.01,55.06,740,,,,
05 May 2006,53.61,55.96,53.61,55.25,736,,,,
08 May 2006,55.3,55.69,54,54.6,2199,,,,
09 May 2006,54.5,55,53.53,54.86,935,,,,
10 May 2006,52.21,56.5,52.21,56.28,998,,,,
11 May 2006,54.1,57,54.1,56.38,716,,,,
12 May 2006,56.4,56.4,54.9,55.79,301,,,,
15 May 2006,54.31,55.85,53.5,54.01,1207,,,,
16 May 2006,54,54.5,49,52,1793,,,,
17 May 2006,52,53,52,52.43,1637,,,,
18 May 2006,48.5,54,48.5,51.23,1381,,,,
19 May 2006,55,55,46.82,47.77,515,,,,
22 May 2006,48,49.5,43.01,49.1,2217,,,,
23 May 2006,49,53.4,45.1,52.79,1204,,,,
24 May 2006,53.9,53.9,52,52,735,,,,
25 May 2006,50.1,52.9,50.1,52.19,870,,,,
26 May 2006,51.61,53.25,51.61,52.35,849,,,,
29 May 2006,50.16,53,50.16,52.66,952,,,,
30 May 2006,52.7,55,52.7,54.02,2266,,,,
31 May 2006,49.97,55.7,49.97,54.43,6796,,,,
01 Jun 2006,56.9,56.9,52,53.79,4599,,,,
02 Jun 2006,54,54,51.5,51.58,1480,,,,
05 Jun 2006,52.1,53.9,50.55,53,1064,,,,
06 Jun 2006,51.6,52.02,50.8,50.94,1223,,,,
07 Jun 2006,49,50.9,45.85,50.89,5274,,,,
08 Jun 2006,45.81,47.8,45.81,45.84,2231,,,,
09 Jun 2006,49.5,49.5,45.6,45.62,341,,,,
12 Jun 2006,45.6,46,45,45.19,600,,,,
13 Jun 2006,42.5,42.5,41.3,41.3,685,,,,
14 Jun 2006,40.5,40.5,37.5,38.7,3981,,,,
15 Jun 2006,37.2,39.75,36,38.67,961,,,,
16 Jun 2006,41.9,42.53,40.2,42.53,454,,,,
19 Jun 2006,43.8,46.78,43.8,46.78,2223,,,,
20 Jun 2006,49.11,51.38,49.11,49.84,1136,,,,
21 Jun 2006,53,53,50.43,51.13,684,,,,
22 Jun 2006,52.1,54,51.1,52.05,1715,,,,
23 Jun 2006,47.17,52.99,47.17,52.58,1301,,,,
26 Jun 2006,50,53.3,49.2,49.99,907,,,,
27 Jun 2006,50.9,50.9,45,49.17,8549,,,,
28 Jun 2006,49,50.3,49,49.92,686,,,,
29 Jun 2006,54.91,54.91,45.12,49.6,1325,,,,
30 Jun 2006,50.01,50.84,49.5,49.74,1023,,,,
03 Jul 2006,50,50,48.74,49.34,670,,,,
04 Jul 2006,46.51,50.5,46.51,49.33,949,,,,
05 Jul 2006,49,50,48.1,49.74,570,,,,
06 Jul 2006,51.5,51.5,48.8,48.96,188,,,,
07 Jul 2006,49,49.3,46,48.46,2705,,,,
10 Jul 2006,49,49,47.23,47.8,363,,,,
11 Jul 2006,49,49,46,48.59,759,,,,
12 Jul 2006,49.48,49.48,44,47.15,676,,,,
13 Jul 2006,49.14,50,46.7,48.98,439,,,,
14 Jul 2006,48.1,49.9,47,47.04,455,,,,
17 Jul 2006,49.4,49.4,47,47,232,,,,
18 Jul 2006,44.14,48.5,44.14,47.9,541,,,,
19 Jul 2006,53,53,46.2,47.88,61,,,,
20 Jul 2006,49.38,49.38,46.9,46.9,210,,,,
21 Jul 2006,43.24,53.8,43.24,47.45,606,,,,
24 Jul 2006,46,47.4,44,47.25,358,,,,
25 Jul 2006,47.5,48.5,47,47,31,,,,
26 Jul 2006,48.56,48.56,47.2,47.63,309,,,,
27 Jul 2006,48,51.1,48,50.28,6975,,,,
28 Jul 2006,50,50.39,47.15,48.98,883,,,,
31 Jul 2006,49.5,50.35,47.6,48.64,1530,,,,
01 Aug 2006,49.88,49.88,48.1,48.68,200,,,,
02 Aug 2006,47,49,47,48.78,250,,,,
03 Aug 2006,49.25,49.5,48.55,48.55,1041,,,,
04 Aug 2006,48.5,49,47.5,47.9,161,,,,
07 Aug 2006,56.75,56.75,48.4,48.4,157,,,,
08 Aug 2006,53.8,53.8,47.2,47.48,934,,,,
09 Aug 2006,46.8,49.3,46,47.86,689,,,,
10 Aug 2006,48,48.8,47.5,48.1,364,,,,
11 Aug 2006,48.2,48.95,47.2,48.5,579,,,,
14 Aug 2006,47.9,48.5,47.9,48.03,397,,,,
16 Aug 2006,49,49,46.14,47.91,932,,,,
17 Aug 2006,48.4,49,48.4,49,125,,,,
18 Aug 2006,48.5,48.5,47.01,47.14,226,,,,
21 Aug 2006,47.11,47.21,46.5,46.95,193,,,,
22 Aug 2006,47.2,47.2,46,46.74,742,,,,
23 Aug 2006,46.5,46.5,46.5,46.5,3,,,,
24 Aug 2006,46,46,45.5,45.52,265,,,,
25 Aug 2006,46.01,46.4,45.5,46.22,190,,,,
28 Aug 2006,46.6,47,40.5,45.44,1733,,,,
29 Aug 2006,46,46.5,45.61,45.61,155,,,,
30 Aug 2006,41.67,46.5,41.5,45.87,285,,,,
31 Aug 2006,46.05,46.05,44,44.94,517,,,,
01 Sep 2006,45.7,45.7,45,45.03,129,,,,
04 Sep 2006,45.51,45.89,44.5,44.78,294,,,,
05 Sep 2006,45,46.2,45,45.44,660,,,,
06 Sep 2006,45.05,46,45.05,45.51,298,,,,
07 Sep 2006,45.5,46.2,43.5,45.68,1164,,,,
08 Sep 2006,43,46.7,43,46.4,807,,,,
11 Sep 2006,46,46.2,43,43.85,2341,,,,
12 Sep 2006,43.55,45.1,43.4,44.03,1457,,,,
13 Sep 2006,44.5,51.5,43.4,45.64,5557,,,,
14 Sep 2006,46.5,47.61,44.65,44.98,2733,,,,
15 Sep 2006,44.9,45.99,43.75,45.21,1454,,,,
18 Sep 2006,46,46,44.75,45.76,435,,,,
19 Sep 2006,47.7,47.7,43.51,44.22,1485,,,,
20 Sep 2006,44.4,51.39,44.4,50.41,6840,,,,
21 Sep 2006,51.4,52.97,50.1,50.58,6278,,,,
22 Sep 2006,48.13,51,48.13,49.99,1674,,,,
25 Sep 2006,51.4,51.5,48.86,49.77,2305,,,,
26 Sep 2006,50,50.01,48.1,48.88,684,,,,
27 Sep 2006,50,50,48.5,48.8,764,,,,
28 Sep 2006,49,49,46.9,47.11,1369,,,,
29 Sep 2006,47.9,49.3,47.9,48.92,1928,,,,
03 Oct 2006,49.1,49.28,48.91,48.97,236,,,,
04 Oct 2006,49,49,47.54,48,742,,,,
05 Oct 2006,49,51.89,48.5,49.6,1351,,,,
06 Oct 2006,49.21,49.7,47.63,48.23,3510,,,,
09 Oct 2006,48.5,49.5,48,48.49,1150,,,,
10 Oct 2006,50.25,50.25,49,49,917,,,,
11 Oct 2006,50.2,50.25,47.5,47.5,1055,,,,
12 Oct 2006,48.92,48.92,47,47.06,1211,,,,
13 Oct 2006,40.97,49.29,40.97,48.79,6597,,,,
16 Oct 2006,49.1,49.1,47.5,47.68,474,,,,
17 Oct 2006,47.59,47.59,46.53,46.96,1066,,,,
18 Oct 2006,47.9,48.6,46.51,47.51,563,,,,
19 Oct 2006,48.4,48.45,46,46.13,647,,,,
20 Oct 2006,47.95,47.95,45.8,45.95,379,,,,
21 Oct 2006,46,47.73,46,46.24,942,,,,
23 Oct 2006,46.51,46.51,46,46.01,230,,,,
26 Oct 2006,47.5,47.9,46.11,46.51,1046,,,,
27 Oct 2006,47.01,47.5,46.6,47.04,732,,,,
30 Oct 2006,47,47,46,46.1,312,,,,
31 Oct 2006,46.01,46.37,45,45.5,363,,,,
01 Nov 2006,45.5,45.5,44.5,45.1,307,,,,
02 Nov 2006,43.13,45,43.13,44.03,1436,,,,
03 Nov 2006,44,45.8,43.01,44.14,3021,,,,
06 Nov 2006,43.81,44.67,43.8,44.23,1718,,,,
07 Nov 2006,44.4,44.4,43.4,43.4,4437,,,,
08 Nov 2006,42.53,44.27,42.53,43.02,1307,,,,
09 Nov 2006,43.1,43.5,42.4,42.4,853,,,,
10 Nov 2006,42.05,43,41.49,41.54,3122,,,,
13 Nov 2006,41.05,42.47,40.5,40.53,18240,,,,
14 Nov 2006,41,45,41,44.1,2582,,,,
15 Nov 2006,45,45.01,43.66,44.03,3041,,,,
16 Nov 2006,44,44,40.2,41.5,5406,,,,
17 Nov 2006,41.01,42.4,41,41.7,1676,,,,
20 Nov 2006,40.5,40.5,39.5,39.73,2711,,,,
21 Nov 2006,41.5,42.4,39.98,40.85,1970,,,,
22 Nov 2006,41,41,39.51,39.91,679,,,,
23 Nov 2006,39.63,40.8,39.51,40.31,705,,,,
24 Nov 2006,40.35,40.8,39.5,39.9,1190,,,,
27 Nov 2006,40,40,39.01,39.05,1590,,,,
28 Nov 2006,40.8,40.8,39.3,39.75,2792,,,,
29 Nov 2006,39.2,40.5,39.2,39.59,1584,,,,
30 Nov 2006,40,40,38.5,38.79,730,,,,
01 Dec 2006,39,40.1,39,39.25,789,,,,
04 Dec 2006,38.72,39.38,38.5,38.83,798,,,,
05 Dec 2006,39.2,39.3,37.9,38.5,5230,,,,
06 Dec 2006,40,40,37.5,38.02,2865,,,,
07 Dec 2006,38.5,39.5,38.1,39.31,1482,,,,
08 Dec 2006,41.9,41.9,39.03,39.5,1919,,,,
11 Dec 2006,40.9,41,37.22,37.88,1503,,,,
12 Dec 2006,39,39,37.85,37.99,930,,,,
13 Dec 2006,37.55,38.1,37.55,37.91,312,,,,
14 Dec 2006,37.1,39.7,37.1,39.47,1485,,,,
15 Dec 2006,39.99,40,38.6,39.79,391,,,,
18 Dec 2006,40.99,45.5,40.99,42.65,4328,,,,
19 Dec 2006,43.9,44.9,42.1,43.39,6423,,,,
20 Dec 2006,42.7,43.4,42.5,42.85,890,,,,
21 Dec 2006,43.2,44.5,43.1,44.15,1791,,,,
22 Dec 2006,44.5,44.5,43.2,43.72,936,,,,
26 Dec 2006,43.8,45,42.31,44.14,2026,,,,
27 Dec 2006,44.75,44.75,44,44.36,1061,,,,
28 Dec 2006,44.2,45,43.25,44.92,1614,,,,
29 Dec 2006,44.1,45.2,44,44,1085,,,,
02 Jan 2007,46,46.2,44.8,45.19,2800,,,,
03 Jan 2007,44.61,46.3,44.61,46.12,3048,,,,
04 Jan 2007,46.8,46.9,45.4,46.72,1026,,,,
05 Jan 2007,46.4,46.5,45,45.88,2143,,,,
08 Jan 2007,46.5,49.6,46.21,48.58,5987,,,,
09 Jan 2007,48,49,46,48.29,2926,,,,
10 Jan 2007,48.3,48.5,46.5,47.67,3571,,,,
11 Jan 2007,47.8,48.5,46.5,47.83,1288,,,,
12 Jan 2007,47.61,48.49,45.5,46.37,2127,,,,
15 Jan 2007,49,49.25,48.99,49.07,3152,,,,
16 Jan 2007,49,49.5,48,49.02,2242,,,,
17 Jan 2007,47.51,49.1,47.51,49.1,1729,,,,
18 Jan 2007,51.5,54,48.5,49,2382,,,,
19 Jan 2007,49,50,48,49.01,1030,,,,
22 Jan 2007,49.75,49.78,47.13,49.26,310,,,,
23 Jan 2007,49.33,49.33,46.8,47.35,1962,,,,
24 Jan 2007,47.5,48.75,47.5,48.2,5182,,,,
25 Jan 2007,47.23,49,47.13,48.79,3814,,,,
29 Jan 2007,47.31,49,47.3,47.5,3702,,,,
31 Jan 2007,49.5,50,47.5,47.51,10563,,,,
01 Feb 2007,49,50,48,48.79,2697,,,,
02 Feb 2007,49,51.9,48.5,51.41,4013,,,,
05 Feb 2007,51.4,51.4,48.83,49.06,1293,,,,
06 Feb 2007,49.1,49.1,47.5,48.05,2016,,,,
07 Feb 2007,48.5,48.5,47.4,47.69,3893,,,,
08 Feb 2007,48,48.5,47.5,47.52,1184,,,,
09 Feb 2007,47.6,47.7,46.45,46.92,3052,,,,
12 Feb 2007,47.25,47.25,43.1,44.4,1537,,,,
13 Feb 2007,45.3,46.5,44,44.13,2033,,,,
14 Feb 2007,43.5,44,40.15,42.3,5562,,,,
15 Feb 2007,43.5,43.5,41.41,42.92,10912,,,,
19 Feb 2007,43.9,51.5,43.8,50.48,18593,,,,
20 Feb 2007,51.9,54,46.5,49.26,27133,,,,
21 Feb 2007,50.1,50.1,47.85,48.62,4852,,,,
22 Feb 2007,49.5,49.5,47.71,47.75,620,,,,
23 Feb 2007,47.7,47.7,44.7,45.99,7351,,,,
