08 Apr 2005,101.2,102,100.08,100.6,136172,,,,
11 Apr 2005,101.56,101.6,99.18,99.56,200415,,,,
12 Apr 2005,100,100.5,99.28,99.92,55777,,,,
13 Apr 2005,100.8,101.36,99.44,99.74,146758,,,,
15 Apr 2005,100.56,100.56,93.2,93.76,577168,,,,
18 Apr 2005,94.4,95,90.4,92.84,526588,,,,
19 Apr 2005,94.36,95.8,92.8,93.52,207418,,,,
20 Apr 2005,94.82,95.6,94,95.34,139568,,,,
21 Apr 2005,95.98,96.78,94.42,96.5,107573,,,,
22 Apr 2005,97.8,98.7,96.06,97.76,272751,,,,
25 Apr 2005,99.6,99.6,96.76,97.44,57911,,,,
26 Apr 2005,98,98.8,96.16,97.5,155351,,,,
27 Apr 2005,98,103.8,97.4,101.88,678759,,,,
28 Apr 2005,102,103.5,99.6,103.12,228298,,,,
29 Apr 2005,102.8,107.32,101.6,105.48,511802,,,,
02 May 2005,106.76,107.6,105.12,106.24,204052,,,,
03 May 2005,106,107.2,105.26,105.92,146561,,,,
04 May 2005,106.12,107.16,104.62,106.58,142191,,,,
05 May 2005,107.52,108.1,106.2,106.62,96256,,,,
06 May 2005,106.68,109.2,106.04,108.66,233887,,,,
09 May 2005,109,110.8,108,109.96,310085,,,,
10 May 2005,109.96,110.92,109.2,109.74,139653,,,,
11 May 2005,109.1,110.96,108.44,110.58,81011,,,,
12 May 2005,110,111.6,110,110.82,47110,,,,
13 May 2005,110.8,113.2,110.4,112.88,158525,,,,
16 May 2005,113.32,114.26,111.62,112.12,77284,,,,
17 May 2005,112.2,112.6,110.62,111.62,88702,,,,
18 May 2005,111.26,111.8,110,111.06,182804,,,,
19 May 2005,111.7,112.18,110.2,110.76,132318,,,,
20 May 2005,111.16,111.16,108.82,109.32,148478,,,,
23 May 2005,109.76,110.24,108.82,109.3,80884,,,,
24 May 2005,109.6,111.6,109.2,111.4,76212,,,,
25 May 2005,112,113.38,111.74,112.88,99650,,,,
26 May 2005,113.18,114.4,112.88,114.14,118825,,,,
27 May 2005,115,115.6,113.64,114.82,203846,,,,
30 May 2005,115.2,116.8,114.8,115.9,176535,,,,
31 May 2005,116,116.34,115.2,115.78,62039,,,,
01 Jun 2005,116.4,117.32,116.1,116.94,163464,,,,
02 Jun 2005,117.58,117.8,115.2,115.82,103307,,,,
03 Jun 2005,115.32,116.8,114.4,116.06,52371,,,,
04 Jun 2005,117,117,115.6,115.72,24790,,,,
06 Jun 2005,116,118,114.3,115.56,204108,,,,
07 Jun 2005,116.02,116.8,115.22,116.08,62395,,,,
08 Jun 2005,116.34,118.8,116,118.08,165244,,,,
09 Jun 2005,118.6,119.6,116.86,117.46,116294,,,,
10 Jun 2005,118.38,118.38,116,116.36,42011,,,,
13 Jun 2005,115.6,116.76,114.26,115.9,65262,,,,
14 Jun 2005,116.68,116.68,114.6,116.06,53677,,,,
15 Jun 2005,116,116.4,114.8,115.14,33513,,,,
16 Jun 2005,115.6,116,114,114.4,67534,,,,
17 Jun 2005,114.72,116,113.42,113.86,53200,,,,
20 Jun 2005,116.34,116.34,112.82,113.84,66004,,,,
21 Jun 2005,114.4,123.72,114.12,121.9,993738,,,,
22 Jun 2005,122,125.6,122,125.04,863708,,,,
23 Jun 2005,126,126.4,123.02,124.32,273057,,,,
24 Jun 2005,124,127.18,122.4,125.7,300681,,,,
27 Jun 2005,126.12,126.4,124,124.12,163249,,,,
28 Jun 2005,124,126.74,123.7,124.26,1807730,,,,
29 Jun 2005,124.6,125.12,123.2,123.92,354247,,,,
30 Jun 2005,124.4,126.74,124.4,125.44,178849,,,,
01 Jul 2005,125.68,128.8,125.2,127.64,406333,,,,
04 Jul 2005,128.8,132.18,128,131.62,319717,,,,
05 Jul 2005,131.6,132.76,126.04,127.58,252512,,,,
06 Jul 2005,128.8,129.56,127.6,128.08,111095,,,,
07 Jul 2005,129.6,130,124.92,125.52,155869,,,,
08 Jul 2005,126.6,127.96,125.64,126.9,133622,,,,
11 Jul 2005,127.6,130.4,127.04,127.52,93896,,,,
12 Jul 2005,127.7,130.8,127.24,130.26,217520,,,,
13 Jul 2005,131.4,133,128.44,129.24,216636,,,,
14 Jul 2005,128.8,131.32,128.44,130.06,139899,,,,
15 Jul 2005,130.4,132.8,130.4,132.26,141307,,,,
18 Jul 2005,133.6,135.2,132.82,133.18,182079,,,,
19 Jul 2005,133.96,134.7,132.4,133.24,105641,,,,
20 Jul 2005,133.74,134.8,131.7,132.54,126305,,,,
21 Jul 2005,133.56,135.2,132,133,102507,,,,
22 Jul 2005,133.2,137.38,132.92,136.12,119836,,,,
25 Jul 2005,136.8,138.8,136.12,136.84,184417,,,,
26 Jul 2005,138,139,133.62,134.3,297492,,,,
27 Jul 2005,137.98,138,134.4,135.2,42221,,,,
29 Jul 2005,136,136.36,133.2,134.52,57722,,,,
01 Aug 2005,132.8,135.2,132.8,133.78,41523,,,,
02 Aug 2005,133.6,137.2,133.6,135.16,147197,,,,
03 Aug 2005,136,136,133.6,134.42,74987,,,,
04 Aug 2005,134,135.98,134,134.76,52308,,,,
05 Aug 2005,135.6,136.8,134.8,136.14,144425,,,,
08 Aug 2005,138,138,132,133.28,54049,,,,
09 Aug 2005,133.2,133.2,128,128.8,265450,,,,
10 Aug 2005,130.8,130.8,128.08,128.86,240007,,,,
11 Aug 2005,130.36,135.2,129.2,134.4,113319,,,,
12 Aug 2005,135.2,138.76,134.06,138.18,289195,,,,
16 Aug 2005,139.36,140.4,138.6,139.2,89009,,,,
17 Aug 2005,139.96,140.98,138.6,140.32,167111,,,,
18 Aug 2005,140.78,141.06,132.02,139.58,51623,,,,
19 Aug 2005,140.02,142,138.8,139.9,187365,,,,
22 Aug 2005,141.2,148.5,139.6,142.96,150303,,,,
23 Aug 2005,143.6,144,136.8,138.58,89414,,,,
24 Aug 2005,138.04,140.38,136.84,139.48,122304,,,,
25 Aug 2005,140,140.74,138.4,140.18,55530,,,,
26 Aug 2005,141.2,142.9,140,141.34,74907,,,,
29 Aug 2005,140.5,140.78,136.4,137.06,65843,,,,
30 Aug 2005,138.4,139.16,136.8,137.52,29575,,,,
31 Aug 2005,139.2,139.2,136.4,136.72,38800,,,,
01 Sep 2005,138.4,139.5,137.2,137.68,30790,,,,
02 Sep 2005,138.4,139.76,137.6,138.86,37700,,,,
05 Sep 2005,140.28,143.2,140,142.06,123275,,,,
06 Sep 2005,143.14,146.6,143.14,145.88,183808,,,,
08 Sep 2005,147.6,149.6,146.8,147.44,98227,,,,
09 Sep 2005,148,148,145.64,146.12,51687,,,,
12 Sep 2005,147.26,148.6,144.88,145.9,53424,,,,
13 Sep 2005,146,146.44,144.44,145.04,70090,,,,
14 Sep 2005,144.88,146,142.8,144.08,55509,,,,
15 Sep 2005,144.6,145,142.62,144.34,107636,,,,
16 Sep 2005,145.96,145.96,144.4,145.48,44894,,,,
19 Sep 2005,146.6,148.4,146.5,147.34,71087,,,,
20 Sep 2005,146.4,147.4,140,145.38,53191,,,,
21 Sep 2005,143.2,146.4,140.86,141.96,153862,,,,
22 Sep 2005,141.82,143.08,139.2,139.64,117196,,,,
23 Sep 2005,138.84,141.6,137.4,138.86,81932,,,,
26 Sep 2005,140,145.2,139.16,143.84,97125,,,,
27 Sep 2005,145.2,145.6,143.2,143.72,155794,,,,
28 Sep 2005,144,145.92,143.6,145.12,37855,,,,
29 Sep 2005,145.6,153.92,145.4,152.32,373405,,,,
30 Sep 2005,152,153.2,149.62,152.02,129067,,,,
03 Oct 2005,152.4,158.6,151.2,156.22,256791,,,,
04 Oct 2005,157.2,157.6,151.7,152.14,544414,,,,
05 Oct 2005,152.42,153.2,150.5,151.48,579705,,,,
06 Oct 2005,150,151.9,148,151.08,927704,,,,
07 Oct 2005,151.2,151.8,146,146.74,272719,,,,
10 Oct 2005,147.2,147.94,143.2,145.36,87501,,,,
11 Oct 2005,147.52,148,144,147.08,88053,,,,
13 Oct 2005,146.84,149.96,145.56,147.48,230233,,,,
14 Oct 2005,148,148,144.48,147.14,120764,,,,
17 Oct 2005,148.8,157.48,148,154.48,591508,,,,
18 Oct 2005,154.48,160.32,154.48,158.56,513382,,,,
19 Oct 2005,158.22,159.2,152,152.94,492292,,,,
20 Oct 2005,154.8,156,147.66,149.8,163791,,,,
21 Oct 2005,149.16,149.96,146.86,147.72,236169,,,,
24 Oct 2005,149.2,150,144.84,146,275453,,,,
25 Oct 2005,146.02,148.72,141.6,146.82,226232,,,,
26 Oct 2005,147.2,151.2,146,149.8,343567,,,,
27 Oct 2005,150,150.4,140.8,143.46,804378,,,,
28 Oct 2005,144,145.16,136,139.3,502592,,,,
31 Oct 2005,140,144.3,140,143.96,191984,,,,
01 Nov 2005,145.2,146.4,143.6,144.82,53907,,,,
02 Nov 2005,143.24,144.8,140.4,143.76,163677,,,,
07 Nov 2005,144.6,150.66,142.9,150.02,161021,,,,
08 Nov 2005,151.2,152.7,150.4,151.18,124462,,,,
09 Nov 2005,151.6,155.54,149.72,150.62,106074,,,,
10 Nov 2005,151.24,152.64,150.04,150.66,66765,,,,
11 Nov 2005,151.88,153.92,150.84,152.1,106233,,,,
14 Nov 2005,152.8,154,150.68,152.66,169660,,,,
16 Nov 2005,153.16,154.88,152.46,153.84,74504,,,,
17 Nov 2005,154,155.6,152.86,154.28,62465,,,,
18 Nov 2005,155.22,157.8,155.22,156.98,216301,,,,
21 Nov 2005,157.88,162.08,157.88,159.26,390870,,,,
22 Nov 2005,159.6,160.8,156.6,157.4,73662,,,,
23 Nov 2005,158,159,156.06,157.98,58553,,,,
24 Nov 2005,159.2,163.3,159.2,162.18,245348,,,,
25 Nov 2005,163.2,164.4,161.8,162.56,123887,,,,
26 Nov 2005,163.2,163.78,161,161.92,23875,,,,
28 Nov 2005,163.18,165.16,162.44,164.46,117390,,,,
29 Nov 2005,164.8,166.6,163.28,163.94,161364,,,,
30 Nov 2005,164.96,165.9,158.02,159.06,128234,,,,
01 Dec 2005,157.8,166.68,155.2,165.26,240794,,,,
02 Dec 2005,166,169.6,165,168.62,315028,,,,
05 Dec 2005,169.84,170,164.8,165.6,80412,,,,
06 Dec 2005,166,167.2,164,165.26,59569,,,,
07 Dec 2005,165,166.3,164.2,165.12,56215,,,,
08 Dec 2005,165.2,171.72,165.2,170.82,181196,,,,
09 Dec 2005,171.96,173.9,170,170.44,115177,,,,
12 Dec 2005,171.8,173.92,171.22,172.26,68175,,,,
13 Dec 2005,173.4,174.56,171.32,171.96,75524,,,,
14 Dec 2005,172,173.94,170.12,171.2,40086,,,,
15 Dec 2005,171.96,174,171.2,172.34,60245,,,,
16 Dec 2005,173.16,173.4,168.54,170.18,198745,,,,
19 Dec 2005,171.18,173.6,170.18,172.88,106895,,,,
20 Dec 2005,174,175.2,170.62,171.34,53839,,,,
21 Dec 2005,172,172.8,171.62,172.46,60974,,,,
22 Dec 2005,174.36,176,173,174.76,173652,,,,
23 Dec 2005,175.68,176,168.06,172.12,101690,,,,
26 Dec 2005,172.4,173.52,170.8,172.2,83521,,,,
27 Dec 2005,173.52,175.2,170.8,172.68,58522,,,,
28 Dec 2005,173.52,175.6,172,172.62,71170,,,,
29 Dec 2005,173.52,177.6,173,176.48,142788,,,,
30 Dec 2005,177.6,178.78,176,177.36,132934,,,,
02 Jan 2006,178,178.4,175.22,176.46,30858,,,,
03 Jan 2006,177.18,177.48,174.82,175.32,62009,,,,
04 Jan 2006,176.3,179.04,176,176.46,35526,,,,
05 Jan 2006,177,179.08,177,177.7,61552,,,,
06 Jan 2006,178.4,178.4,174.4,176.06,124983,,,,
09 Jan 2006,178,180.72,176.44,177.58,108725,,,,
10 Jan 2006,178.8,178.8,175.52,175.84,128168,,,,
12 Jan 2006,176,179.2,175.2,176.58,52015,,,,
13 Jan 2006,178.4,178.8,175.2,175.8,41191,,,,
16 Jan 2006,175.2,177.5,174.4,176.08,91986,,,,
17 Jan 2006,176,177.92,173.6,174.78,39467,,,,
18 Jan 2006,174.4,174.4,170.02,173.2,316041,,,,
19 Jan 2006,174,177.56,174,176.36,60515,,,,
20 Jan 2006,177.2,177.2,174.5,176,120205,,,,
23 Jan 2006,176.8,177.2,174.58,176.5,29589,,,,
24 Jan 2006,177.2,178.4,172,172.74,149108,,,,
25 Jan 2006,175.86,177.98,173.28,174.06,155535,,,,
27 Jan 2006,175.02,177.9,174.8,177.08,123814,,,,
30 Jan 2006,178.16,179.14,175,177.1,156949,,,,
31 Jan 2006,178,178.36,176,176.52,59678,,,,
01 Feb 2006,176.4,180.8,175.6,176.74,193685,,,,
02 Feb 2006,188.54,198.4,188.54,196.12,2050821,,,,
03 Feb 2006,196.8,200.52,192.6,193.46,1084875,,,,
06 Feb 2006,195.2,200.32,194,198.4,423501,,,,
07 Feb 2006,199.98,205.98,198.64,204.6,540695,,,,
08 Feb 2006,205.8,223.92,204,221.14,1804841,,,,
10 Feb 2006,224,232.7,223.26,224.6,1457378,,,,
13 Feb 2006,230,234.8,224.86,226.06,1203732,,,,
14 Feb 2006,228,228,214.1,216,742486,,,,
15 Feb 2006,219.2,221.96,216.02,217.52,482288,,,,
16 Feb 2006,219.2,219.6,215.64,216.3,247490,,,,
17 Feb 2006,216.4,217.6,210.8,211.68,246359,,,,
20 Feb 2006,220,221.2,214,216.86,638239,,,,
21 Feb 2006,219.04,220,216,217.1,332110,,,,
22 Feb 2006,217.4,224.8,217.4,223.54,698056,,,,
23 Feb 2006,228,228,222.82,223.36,257699,,,,
24 Feb 2006,224,225,219.9,220.8,152478,,,,
27 Feb 2006,221.96,223.44,220.4,221.28,139182,,,,
28 Feb 2006,222,222.72,219.2,220.76,112866,,,,
01 Mar 2006,220.8,223.96,220,221.62,146909,,,,
02 Mar 2006,221.62,223.5,219.82,220.4,100910,,,,
03 Mar 2006,220.8,222,219.52,220.08,90623,,,,
06 Mar 2006,222.38,228.4,220.8,224.68,352316,,,,
07 Mar 2006,227.16,231.9,226.8,228.2,304919,,,,
08 Mar 2006,227.6,243.2,226.4,234.14,1291349,,,,
09 Mar 2006,235.02,236.76,228.6,229.94,566984,,,,
10 Mar 2006,231.2,236.96,231.2,233.16,382512,,,,
13 Mar 2006,235.52,236.4,232.04,233,131570,,,,
14 Mar 2006,233.76,236.36,230.04,230.92,207563,,,,
16 Mar 2006,232,233.6,230.9,231.7,115741,,,,
17 Mar 2006,234,234.4,231.2,231.98,160107,,,,
20 Mar 2006,232.8,236.4,232.4,235.68,206634,,,,
21 Mar 2006,238.36,244.12,237.24,240.9,672005,,,,
22 Mar 2006,242.4,248.38,241.4,243.52,627011,,,,
23 Mar 2006,246,247.2,240.8,242.7,218176,,,,
24 Mar 2006,243,253.96,242.2,250.66,345138,,,,
27 Mar 2006,254.12,259.12,253.94,255.72,429770,,,,
28 Mar 2006,255.96,258.8,251.6,252.66,240250,,,,
29 Mar 2006,255.12,257.12,253,254.9,236211,,,,
30 Mar 2006,256,257.98,254,254.8,205694,,,,
31 Mar 2006,258,266,254.82,264.78,418411,,,,
03 Apr 2006,266,276.8,266,274.66,372365,,,,
04 Apr 2006,275.6,280.4,275.6,277.86,313083,,,,
05 Apr 2006,279,301.8,278.8,298.16,1138675,,,,
07 Apr 2006,300.5,304.72,282,289.38,1431428,,,,
10 Apr 2006,290.72,294.6,288,289.72,681949,,,,
12 Apr 2006,292.28,292.28,270.02,274.58,697602,,,,
13 Apr 2006,275.2,275.48,236,260.76,2078700,,,,
17 Apr 2006,264,270.5,259.6,263.98,706051,,,,
18 Apr 2006,266,281.16,266,271.92,1020969,,,,
19 Apr 2006,274.8,276.8,265.2,268.5,648025,,,,
20 Apr 2006,271.48,271.48,261.2,264.76,583789,,,,
21 Apr 2006,264.8,271.2,261.2,263.7,845647,,,,
24 Apr 2006,273.8,277,252,260,898619,3:2,,,
25 Apr 2006,262,265,244.25,247.7,1452210,,,,
26 Apr 2006,251.5,264.8,251.5,262.55,1431888,,,,
27 Apr 2006,263.95,266.9,258,260.4,903610,,,,
28 Apr 2006,255,257.5,225,253.45,2010794,,,,
29 Apr 2006,260,262,256.4,260.8,164285,,,,
02 May 2006,263.9,269.7,261,263.15,575118,,,,
03 May 2006,265.65,268,260.2,266.4,491095,,,,
04 May 2006,270.4,274.5,265.1,268.65,1025586,,,,
05 May 2006,271.45,276.9,268.5,274.9,579249,,,,
08 May 2006,275.1,280.35,271,272.5,716071,,,,
09 May 2006,273.9,275.6,267.5,274.2,484470,,,,
10 May 2006,276.9,277.25,272,272.35,261065,,,,
11 May 2006,275.9,275.9,270.05,270.75,263017,,,,
12 May 2006,270,273,266,269.7,319234,,,,
15 May 2006,271.15,274,262.2,265.65,415528,,,,
16 May 2006,263.5,270,245,262.85,763282,,,,
17 May 2006,266.8,266.9,257.7,258.65,727404,,,,
18 May 2006,255,256,240,244.65,1102583,,,,
19 May 2006,248,254.3,218,221.5,2148985,,,,
22 May 2006,224,235,178,225.55,1862255,,,,
23 May 2006,225.55,228,206,227.05,2909749,,,,
24 May 2006,235,238.4,221.1,230.65,1361216,,,,
25 May 2006,230.65,230.65,218,223.25,713860,,,,
26 May 2006,224.15,236.65,224.15,233.85,682808,,,,
29 May 2006,237.4,240.5,234.1,236.5,379298,,,,
30 May 2006,238,244.9,232.05,241.45,1116556,,,,
31 May 2006,236.75,239.9,221.7,229.5,954345,,,,
01 Jun 2006,233,236,215,219.3,1086020,,,,
02 Jun 2006,220,224.7,210,222.4,909272,,,,
05 Jun 2006,222.4,227,216.15,217.85,372503,,,,
06 Jun 2006,215,218.9,206.1,212.8,1911515,,,,
07 Jun 2006,209.1,215.2,205.1,211.6,806475,,,,
08 Jun 2006,208,209,195.1,198.55,1405169,,,,
09 Jun 2006,199,207,193,203.85,848851,,,,
12 Jun 2006,204.4,206,195.1,198.1,569521,,,,
13 Jun 2006,196,196,188.25,191.15,603999,,,,
14 Jun 2006,191.6,198.9,190,192,527773,,,,
15 Jun 2006,195,204.9,194,202.1,544703,,,,
16 Jun 2006,206,213.95,206,210.35,802373,,,,
19 Jun 2006,208.35,224.35,205,221.25,783513,,,,
20 Jun 2006,222,222,213.5,217.05,511260,,,,
21 Jun 2006,216.45,221.95,214,220.05,436303,,,,
22 Jun 2006,226.7,230,223,224.6,522706,,,,
23 Jun 2006,223.9,227.25,217.5,226.4,510526,,,,
25 Jun 2006,228,230,225,226.45,45163,,,,
26 Jun 2006,229.9,234.3,215.1,217.75,921958,,,,
27 Jun 2006,220,222.9,207,214.1,2016919,,,,
28 Jun 2006,211.1,216.25,208,212.55,484395,,,,
29 Jun 2006,214.5,218,206.1,209.65,902851,,,,
30 Jun 2006,213.95,218.9,212,215.8,896307,,,,
03 Jul 2006,216.3,217,212.85,214.4,600407,,,,
04 Jul 2006,216,216.95,209,210.25,1049980,,,,
05 Jul 2006,211,217.8,208.25,216.65,1164701,,,,
06 Jul 2006,219.8,219.8,213.25,215.65,553871,,,,
07 Jul 2006,220,220,210,211,590429,,,,
10 Jul 2006,210,214.7,208.5,214,489349,,,,
11 Jul 2006,212.1,222,212,220.8,1213026,,,,
12 Jul 2006,215.2,223.4,214.25,222.4,715727,,,,
13 Jul 2006,220.2,227.3,218.5,226.45,832781,,,,
14 Jul 2006,225,225,219,222.25,519467,,,,
17 Jul 2006,221.5,222,212.1,214.2,519146,,,,
18 Jul 2006,214.9,217.9,212,216.8,604503,,,,
19 Jul 2006,220,221,211.1,212.45,450534,,,,
20 Jul 2006,215.5,219,214.6,217.75,519397,,,,
21 Jul 2006,218,223,216.1,220.15,1030462,,,,
24 Jul 2006,221.25,221.25,212.75,215.85,688934,,,,
25 Jul 2006,218.5,224.4,217.85,223.1,499367,,,,
26 Jul 2006,224.95,229.35,222.2,227.55,591512,,,,
27 Jul 2006,227,233,227,231.05,686552,,,,
28 Jul 2006,232,234.8,231.2,232.3,607409,,,,
31 Jul 2006,233,238.25,233,236,488170,,,,
01 Aug 2006,236,237,229.75,231.9,238896,,,,
02 Aug 2006,233,235,230.5,234.6,176523,,,,
03 Aug 2006,235,237.95,232.05,232.9,527472,,,,
04 Aug 2006,233.5,235.9,226.1,227.85,595139,,,,
07 Aug 2006,227.8,230.2,225.05,229.85,402464,,,,
08 Aug 2006,230.5,234,228.25,230.65,687927,,,,
09 Aug 2006,231,234.1,227.05,232.05,429888,,,,
10 Aug 2006,234,238.5,232,237,594128,,,,
11 Aug 2006,238.2,242.6,238,241.35,632368,,,,
14 Aug 2006,242.55,251.15,242,250.2,838117,,,,
16 Aug 2006,252,255,245.05,245.9,604412,,,,
17 Aug 2006,249.4,249.4,243,244.35,283259,,,,
18 Aug 2006,243.5,250.9,242,249.6,599517,,,,
21 Aug 2006,252,253.2,248.55,251.3,356926,,,,
22 Aug 2006,253,253.95,249.5,251.45,307263,,,,
23 Aug 2006,251.7,251.7,245,245.8,224997,,,,
24 Aug 2006,244,249.45,242.5,247.05,504446,,,,
25 Aug 2006,249,249.4,246,246.9,451802,,,,
28 Aug 2006,247.5,247.5,240.6,243.55,513169,,,,
29 Aug 2006,246.5,249.35,245,248.5,593640,,,,
30 Aug 2006,249,249.9,245.4,248.15,439704,,,,
31 Aug 2006,249.8,254.3,248.1,249.95,933141,,,,
01 Sep 2006,251,258.6,250.2,257.5,1101805,,,,
04 Sep 2006,260,260.9,258,258.4,362941,,,,
05 Sep 2006,258.4,262.5,257,261.25,543911,,,,
06 Sep 2006,261.5,263.5,260,261.1,365983,,,,
07 Sep 2006,259.5,260,253,254,379461,,,,
08 Sep 2006,254,257.7,254,256.9,293213,,,,
11 Sep 2006,258,259.5,243.5,245,505929,,,,
12 Sep 2006,245,251.95,240,249.65,455184,,,,
13 Sep 2006,251.9,256.25,251.1,252.4,466336,,,,
14 Sep 2006,255,256.2,252,254.15,248080,,,,
15 Sep 2006,255,255.9,249,254.6,270224,,,,
18 Sep 2006,255,262.15,254.6,260.35,713578,,,,
19 Sep 2006,261.8,262.95,251,254.4,323209,,,,
20 Sep 2006,252,257.9,250,256.2,224888,,,,
21 Sep 2006,260,262,257,259.95,411302,,,,
22 Sep 2006,259.5,261,256,260.15,305709,,,,
25 Sep 2006,258.7,262.2,257.7,259.25,303423,,,,
26 Sep 2006,261,261.1,256.95,260.55,215341,,,,
27 Sep 2006,262,265.9,262,264.9,460533,,,,
28 Sep 2006,266,268.9,261,264,448112,,,,
29 Sep 2006,264.75,265.3,261.25,262.25,126305,,,,
03 Oct 2006,261.9,264.5,255,255.65,543674,,,,
04 Oct 2006,257,258.75,251.6,252.35,383833,,,,
05 Oct 2006,256.4,258.25,254,257.1,259239,,,,
06 Oct 2006,258.5,258.5,255.55,255.95,105252,,,,
09 Oct 2006,255,262.25,253,261.45,246260,,,,
10 Oct 2006,263.5,264.35,260.05,261.7,285770,,,,
11 Oct 2006,261,265,259.2,260.85,482158,,,,
12 Oct 2006,262.5,262.9,258,261.6,194852,,,,
13 Oct 2006,263.95,263.95,259.1,260.6,411720,,,,
16 Oct 2006,263,265.75,261.25,264.2,456107,,,,
17 Oct 2006,264.2,267.5,260.4,261.5,600128,,,,
18 Oct 2006,262.9,263.9,261,261.65,120523,,,,
19 Oct 2006,263.5,264.6,259,260.5,153291,,,,
20 Oct 2006,261,264,260.5,262.5,138747,,,,
21 Oct 2006,265,267,262,262.7,102452,,,,
23 Oct 2006,263.25,265,256.1,256.9,271494,,,,
26 Oct 2006,260,260,254,258.1,365732,,,,
27 Oct 2006,259.9,260.5,257.5,259.6,259084,,,,
30 Oct 2006,262.5,264.35,258,262.75,359772,,,,
31 Oct 2006,264.95,264.95,259.25,262.05,308739,,,,
01 Nov 2006,264,264,256.1,256.95,518631,,,,
02 Nov 2006,260,260.45,255,255.65,214445,,,,
03 Nov 2006,258,259,253.5,255.95,139671,,,,
06 Nov 2006,259.8,264.2,256,263.35,291674,,,,
07 Nov 2006,267,268.9,261.5,265.6,812358,,,,
08 Nov 2006,266,269,263,267.1,473287,,,,
09 Nov 2006,269.75,273,268.35,271.25,449918,,,,
10 Nov 2006,275,275,267,267.95,229071,,,,
13 Nov 2006,271.45,271.45,266.1,268.4,277124,,,,
14 Nov 2006,270,270,262.5,265.85,220934,,,,
15 Nov 2006,267.9,267.9,262.3,264.95,457477,,,,
16 Nov 2006,267.8,267.8,262.1,264.9,156733,,,,
17 Nov 2006,264,265,258.6,260,345236,,,,
20 Nov 2006,259,259,253,256.4,333332,,,,
21 Nov 2006,257.5,259,256.5,258.05,88379,,,,
22 Nov 2006,258.5,263.25,257.55,262,185519,,,,
23 Nov 2006,263,264.9,259,259.9,116073,,,,
24 Nov 2006,260.25,265,259,264.45,238410,,,,
27 Nov 2006,265,266.85,260.25,261.4,84967,,,,
28 Nov 2006,261.4,263.55,254.55,255.4,202681,,,,
29 Nov 2006,256,260,247.05,248.95,634352,,,,
30 Nov 2006,254,255,251.1,253.85,166142,,,,
01 Dec 2006,257.15,257.15,253,254.55,101313,,,,
04 Dec 2006,257,257,251.75,253.7,115030,,,,
05 Dec 2006,255,255.5,251.8,252.5,113830,,,,
06 Dec 2006,252.8,254.3,247.5,248.05,225426,,,,
07 Dec 2006,251,251,248,248.6,94497,,,,
08 Dec 2006,256.9,256.9,245.5,246.5,183386,,,,
11 Dec 2006,251.85,251.95,241,243.65,451995,,,,
12 Dec 2006,243.65,244.8,237.2,240.3,274024,,,,
13 Dec 2006,240,242,230.55,238.05,255883,,,,
14 Dec 2006,240,250,237.4,247.7,197887,,,,
15 Dec 2006,250.8,252,245,245.85,131565,,,,
18 Dec 2006,247.6,248,239,245.25,182046,,,,
19 Dec 2006,250,250,239,241,237088,,,,
20 Dec 2006,242,246,241.6,244.15,215810,,,,
21 Dec 2006,242,248.45,241.15,247.35,332911,,,,
22 Dec 2006,248.65,248.65,245,247.9,91859,,,,
26 Dec 2006,249.9,256.9,248.1,255.9,304361,,,,
27 Dec 2006,257.9,260.4,256.1,259.55,358204,,,,
28 Dec 2006,259.95,260.45,251.15,253.25,144593,,,,
29 Dec 2006,253.5,254.85,249,250.7,141225,,,,
02 Jan 2007,253.4,253.9,250.6,251.55,64744,,,,
03 Jan 2007,252,258.7,249.3,257.85,247171,,,,
04 Jan 2007,257,259.8,249,255,170238,,,,
05 Jan 2007,255,255.9,252.15,253.85,141355,,,,
08 Jan 2007,250.1,254,247,247.85,232220,,,,
09 Jan 2007,248,251.5,243,244.25,161357,,,,
10 Jan 2007,245.1,245.5,240,243.3,210140,,,,
11 Jan 2007,245.95,248,242.15,246.6,115053,,,,
12 Jan 2007,248,257,247.1,254.85,295529,,,,
15 Jan 2007,255,260.1,252.5,258,1055911,,,,
16 Jan 2007,260,260.5,255.15,258.7,157723,,,,
17 Jan 2007,259,261.5,258.05,258.6,196418,,,,
18 Jan 2007,260,261.35,257,258.3,123905,,,,
19 Jan 2007,258.3,258.3,250.25,252.55,163710,,,,
22 Jan 2007,254.8,256,252.55,254.25,60136,,,,
23 Jan 2007,255.8,256.75,252.8,253.8,88568,,,,
24 Jan 2007,253.5,253.5,246.8,248.7,232281,,,,
25 Jan 2007,249.9,251.85,239.6,244.6,567132,,,,
29 Jan 2007,248,255,246.1,248.3,358055,,,,
31 Jan 2007,250.95,250.95,244.55,245.8,269557,,,,
01 Feb 2007,247,247.85,244.5,246.35,117689,,,,
02 Feb 2007,248,252.85,248,249.65,130598,,,,
05 Feb 2007,250,252.5,246.5,247.35,136635,,,,
06 Feb 2007,248,251,246.15,250.1,178153,,,,
07 Feb 2007,249.9,258,249,256.35,256532,,,,
08 Feb 2007,259.5,259.9,253.25,255.7,177860,,,,
09 Feb 2007,255.5,256,250.5,251.45,70443,,,,
12 Feb 2007,252,252,245.4,246.85,135115,,,,
13 Feb 2007,246.6,247.45,241.7,243.15,208239,,,,
14 Feb 2007,242,247,240,243.9,190827,,,,
